"GeneName"	"GeneID"	"Weeks"	"Region"	"Expression"	"Type"	"Numeric"	"NumericWeeks"	"lower"	"upper"
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"hippocampus"	3.8073549220576	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"medulla oblongata"	2.8073549220576	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"midbrain"	3.58496250072116	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"pons"	3.8073549220576	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"telencephalon"	4.85798099512757	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"temporal lobe"	4.08746284125034	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"basal ganglion"	4.85798099512757	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"brain fragment"	5.32192809488736	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"cerebellum"	3.8073549220576	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"cerebral cortex"	4.90689059560852	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"hippocampus"	3.16992500144231	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"17 post conception weeks"	"temporal lobe"	4.70043971814109	"p"	17	"p17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"19 post conception weeks"	"brain fragment"	4.8073549220576	"p"	19	"p19"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"20 post conception weeks"	"brain fragment"	4.58496250072116	"p"	20	"p20"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"basal ganglion"	4.08746284125034	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"brain fragment"	2.32192809488736	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"cerebellum"	3.58496250072116	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"cerebral cortex"	4.16992500144231	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"diencephalon"	3.70043971814109	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"forebrain"	4.08746284125034	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"forebrain fragment"	4.75488750216347	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"hindbrain"	3.90689059560852	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"medulla oblongata"	4.39231742277876	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"midbrain"	3.70043971814109	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"pons"	4.08746284125034	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"spinal cord"	4	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"telencephalon"	4.16992500144231	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"9 post conception weeks"	"temporal lobe"	3.70043971814109	"p"	9	"p9"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 13"	"forebrain"	3.16992500144231	"c"	13	"c13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 13"	"midbrain"	3.16992500144231	"c"	13	"c13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 14"	"forebrain"	2.8073549220576	"c"	14	"c14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 14"	"hindbrain"	3	"c"	14	"c14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 14"	"midbrain"	3.16992500144231	"c"	14	"c14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 14"	"spinal cord"	3.4594316186373	"c"	14	"c14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 15"	"brain fragment"	3	"c"	15	"c15"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 16"	"brain fragment"	2.32192809488736	"c"	16	"c16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 16"	"spinal cord"	3.70043971814109	"c"	16	"c16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 17"	"brain fragment"	3.58496250072116	"c"	17	"c17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 17"	"forebrain"	3.4594316186373	"c"	17	"c17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 17"	"hindbrain"	3	"c"	17	"c17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 17"	"midbrain"	3	"c"	17	"c17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 17"	"spinal cord"	3.8073549220576	"c"	17	"c17"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 18"	"brain fragment"	3.32192809488736	"c"	18	"c18"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 18"	"forebrain"	3.70043971814109	"c"	18	"c18"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 18"	"hindbrain"	3.32192809488736	"c"	18	"c18"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 18"	"midbrain"	3.58496250072116	"c"	18	"c18"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 18"	"spinal cord"	3.4594316186373	"c"	18	"c18"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 19"	"brain fragment"	3.32192809488736	"c"	19	"c19"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 19"	"hindbrain"	3.4594316186373	"c"	19	"c19"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 19"	"spinal cord"	3.70043971814109	"c"	19	"c19"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 20"	"brain fragment"	3.32192809488736	"c"	20	"c20"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 20"	"cerebral cortex"	3.32192809488736	"c"	20	"c20"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 20"	"forebrain"	4.08746284125034	"c"	20	"c20"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 20"	"hindbrain"	3.70043971814109	"c"	20	"c20"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 21"	"brain fragment"	3.32192809488736	"c"	21	"c21"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 21"	"forebrain"	3.4594316186373	"c"	21	"c21"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 21"	"hindbrain"	4.39231742277876	"c"	21	"c21"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 21"	"midbrain"	3.70043971814109	"c"	21	"c21"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 21"	"spinal cord"	3.8073549220576	"c"	21	"c21"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"basal ganglion"	3.90689059560852	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"brain fragment"	3.70043971814109	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"cerebellum"	3.4594316186373	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"cerebral cortex"	3.4594316186373	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"choroid plexus"	2.8073549220576	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"diencephalon"	3.8073549220576	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"forebrain"	3.58496250072116	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"forebrain fragment"	3.4594316186373	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"hindbrain without cerebellum"	3.4594316186373	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"medulla oblongata"	3.8073549220576	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"midbrain"	3.16992500144231	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"pituitary and diencephalon"	3	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"spinal cord"	3.8073549220576	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 22"	"telencephalon"	3.16992500144231	"c"	22	"c22"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"basal ganglion"	3.70043971814109	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"brain fragment"	3.16992500144231	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"cerebral cortex"	3.32192809488736	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"choroid plexus"	2.32192809488736	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"diencephalon"	3.70043971814109	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"forebrain"	2.8073549220576	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"hindbrain"	3.32192809488736	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"medulla oblongata"	3.8073549220576	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"midbrain"	3.58496250072116	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"spinal cord"	3.8073549220576	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Carnegie Stage 23"	"telencephalon"	3.4594316186373	"c"	23	"c23"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"basal ganglion"	3.4594316186373	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"brain fragment"	3.70043971814109	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"cerebellum"	3.8073549220576	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"cerebral cortex"	4.24792751344359	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"diencephalon"	3.4594316186373	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"hindbrain"	3.4594316186373	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"medulla oblongata"	4	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"midbrain"	3.32192809488736	"p"	8	"p8"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"Late 8 post conception weeks"	"spinal cord"	3.90689059560852	"p"	8	"p8"	2.04993273505493	5.44192036127474
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"basal ganglion"	5.08746284125034	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"brain fragment"	4.85798099512757	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"cerebellum"	4.95419631038687	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"cerebral cortex"	5.64385618977472	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"choroid plexus"	4.39231742277876	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"diencephalon"	5.35755200461808	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"forebrain"	5.08746284125034	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"forebrain and midbrain"	5.58496250072116	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"hindbrain"	4.8073549220576	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"medulla oblongata"	4.85798099512757	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"midbrain"	5	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"spinal cord"	4.52356195605701	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"telencephalon"	5.55458885167764	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"10 post conception weeks"	"temporal lobe"	5.4262647547021	"p"	10	"p10"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"basal ganglion"	5.4594316186373	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"brain fragment"	5.16992500144231	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"cerebellum"	5.12928301694497	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"cerebral cortex"	5.61470984411521	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"choroid plexus"	5.16992500144231	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"diencephalon"	5.16992500144231	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"forebrain"	4.64385618977472	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"forebrain fragment"	5.39231742277876	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"hindbrain"	5.16992500144231	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"medulla oblongata"	5.08746284125034	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"midbrain"	5	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"spinal cord"	4.4594316186373	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"telencephalon"	4.52356195605701	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"11 post conception weeks"	"temporal lobe"	5.16992500144231	"p"	11	"p11"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"basal ganglion"	6.02236781302845	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"brain fragment"	4.95419631038687	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"cerebellum"	5.12928301694497	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"cerebral cortex"	5.32192809488736	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"choroid plexus"	5	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"diencephalon"	4.70043971814109	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"forebrain"	4.90689059560852	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"hindbrain"	4.8073549220576	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"hindbrain fragment"	5.4594316186373	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"hindbrain without cerebellum"	4.39231742277876	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"midbrain"	5.28540221886225	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"pituitary and diencephalon"	5	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"spinal cord"	4.39231742277876	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"telencephalon"	5.52356195605701	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"12 post conception weeks"	"temporal lobe"	5.24792751344359	"p"	12	"p12"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"basal ganglion"	4.58496250072116	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"brain fragment"	4.58496250072116	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"cerebellum"	5	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"cerebral cortex"	5.12928301694497	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"choroid plexus"	4.90689059560852	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"diencephalon"	4.85798099512757	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"forebrain fragment"	5	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"medulla oblongata"	4.39231742277876	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"midbrain"	5.04439411935845	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"spinal cord"	5.16992500144231	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"13 post conception weeks"	"temporal lobe"	5.08746284125034	"p"	13	"p13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"brain fragment"	5.12928301694497	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"cerebral cortex"	5.28540221886225	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"choroid plexus"	4.95419631038687	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"diencephalon"	4.64385618977472	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"diencephalon and midbrain"	4.39231742277876	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"hindbrain"	4.64385618977472	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"telencephalon"	5.12928301694497	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"14 post conception weeks"	"temporal lobe"	4.95419631038687	"p"	14	"p14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"15 post conception weeks"	"brain fragment"	4.52356195605701	"p"	15	"p15"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"15 post conception weeks"	"cerebral cortex"	4.16992500144231	"p"	15	"p15"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"15 post conception weeks"	"temporal lobe"	4.32192809488736	"p"	15	"p15"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"basal ganglion"	4	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"brain fragment"	4.95419631038687	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"cerebellum"	4.95419631038687	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"cerebral cortex"	4.75488750216347	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"choroid plexus"	5.20945336562895	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"diencephalon"	4	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"hippocampus"	4.64385618977472	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"pons"	4.52356195605701	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"telencephalon"	4.8073549220576	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"16 post conception weeks"	"temporal lobe"	4.90689059560852	"p"	16	"p16"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"basal ganglion"	4.85798099512757	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"brain fragment"	4.70043971814109	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"cerebellum"	4.32192809488736	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"cerebral cortex"	5.08746284125034	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"hippocampus"	5.52356195605701	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"17 post conception weeks"	"temporal lobe"	5.20945336562895	"p"	17	"p17"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"19 post conception weeks"	"brain fragment"	4.85798099512757	"p"	19	"p19"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"20 post conception weeks"	"brain fragment"	4.8073549220576	"p"	20	"p20"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"cerebellum"	5.08746284125034	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"cerebral cortex"	5.4594316186373	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"choroid plexus"	4.64385618977472	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"diencephalon"	5	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"hindbrain"	5	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"medulla oblongata"	4.16992500144231	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"midbrain"	4.4594316186373	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"spinal cord"	4.95419631038687	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"9 post conception weeks"	"temporal lobe"	4.85798099512757	"p"	9	"p9"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"Carnegie Stage 13"	"forebrain"	6.18982455888002	"c"	13	"c13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"Carnegie Stage 13"	"midbrain"	6.02236781302845	"c"	13	"c13"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"Carnegie Stage 14"	"hindbrain"	6.06608919045777	"c"	14	"c14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"Carnegie Stage 14"	"midbrain"	6.22881869049588	"c"	14	"c14"	3.92991117097586	6.2697611738605
"DVL2"	"ENSG00000004975"	"Carnegie Stage 14"	"spinal cord"	6.16992500144231	"c"	14	"c14"	3.92991117097586	6.2697611738605
